Date;Open;High;Low;Close;Adj Close;Open;High;Low;Close;Adj Close;Volume;;Retorno de i;
12/06/2017;2656,77002;2784,77002;2647,439941;2712,98999;2712,98999;2.656.770.020;2.784.770.020;2.647.439.941;2.712.989.990;2.712.989.990;314476276;;-0,094939;
13/06/2017;2712,98999;2803,719971;2348,98999;2467,27002;2467,27002;2.712.989.990;2.803.719.971;2.348.989.990;2.467.270.020;2.467.270.020;448294279;;-0,010107;
14/06/2017;2467,27002;2521,600098;2125,560059;2442,459961;2442,459961;2.467.270.020;2.521.600.098;2.125.560.059;2.442.459.961;2.442.459.961;606264366;;0,026711;
15/06/2017;2442,459961;2536,419922;2335,280029;2508,580078;2508,580078;2.442.459.961;2.536.419.922;2.335.280.029;2.508.580.078;2.508.580.078;286630757;;0,056765;
16/06/2017;2508,580078;2690,709961;2454,810059;2655,100098;2655,100098;2.508.580.078;2.690.709.961;2.454.810.059;2.655.100.098;2.655.100.098;246698591;;-0,044491;
17/06/2017;2655,100098;2676,040039;2488,590088;2539,560059;2539,560059;2.655.100.098;2.676.040.039;2.488.590.088;2.539.560.059;2.539.560.059;235239296;;0,029969;
18/06/2017;2539,560059;2617,75;2518,780029;2616,820068;2616,820068;2.539.560.059;2.617.750.000;2.518.780.029;2.616.820.068;2.616.820.068;210372750;;0,051232;
19/06/2017;2616,820068;2800,47998;2613,97998;2754,379883;2754,379883;2.616.820.068;2.800.479.980;2.613.979.980;2.754.379.883;2.754.379.883;300034010;;-0,028264;
20/06/2017;2754,379883;2804,409912;2624,350098;2677,620117;2677,620117;2.754.379.883;2.804.409.912;2.624.350.098;2.677.620.117;2.677.620.117;313234721;;0,016747;
21/06/2017;2677,620117;2757,320068;2623,169922;2722,840088;2722,840088;2.677.620.117;2.757.320.068;2.623.169.922;2.722.840.088;2.722.840.088;210318780;;-0,00459;
22/06/2017;2722,840088;2759,659912;2699,47998;2710,370117;2710,370117;2.722.840.088;2.759.659.912;2.699.479.980;2.710.370.117;2.710.370.117;155303414;;-0,045408;
23/06/2017;2710,370117;2741,560059;2540,350098;2590,050049;2590,050049;2.710.370.117;2.741.560.059;2.540.350.098;2.590.050.049;2.590.050.049;228007287;;-0,018875;
24/06/2017;2590,050049;2660,659912;2472,370117;2541,620117;2541,620117;2.590.050.049;2.660.659.912;2.472.370.117;2.541.620.117;2.541.620.117;220679135;;-0,038327;
25/06/2017;2541,620117;2584,75;2327,26001;2446,050049;2446,050049;2.541.620.117;2.584.750.000;2.327.260.010;2.446.050.049;2.446.050.049;401912134;;0,054767;
26/06/2017;2446,050049;2585,060059;2309,629883;2583,75;2583,75;2.446.050.049;2.585.060.059;2.309.629.883;2.583.750.000;2.583.750.000;381517099;;-0,002329;
27/06/2017;2583,75;2616,949951;2490,110107;2577,73999;2577,73999;2.583.750.000;2.616.949.951;2.490.110.107;2.577.739.990;2.577.739.990;279792448;;-0,007543;
28/06/2017;2577,73999;2605,860107;2526,51001;2558,370117;2558,370117;2.577.739.990;2.605.860.107;2.526.510.010;2.558.370.117;2.558.370.117;191733499;;-0,030866;
29/06/2017;2558,370117;2576,280029;2469,540039;2480,610107;2480,610107;2.558.370.117;2.576.280.029;2.469.540.039;2.480.610.107;2.480.610.107;183878856;;-0,022834;
30/06/2017;2480,610107;2529,620117;2387,469971;2424,610107;2424,610107;2.480.610.107;2.529.620.117;2.387.469.971;2.424.610.107;2.424.610.107;160661673;;0,045099;
01/07/2017;2424,610107;2555,340088;2375,860107;2536,459961;2536,459961;2.424.610.107;2.555.340.088;2.375.860.107;2.536.459.961;2.536.459.961;165839565;;0,014097;
02/07/2017;2536,459961;2617,47998;2506,300049;2572,469971;2572,469971;2.536.459.961;2.617.479.980;2.506.300.049;2.572.469.971;2.572.469.971;212244951;;0,017284;
03/07/2017;2572,469971;2658,72998;2569,98999;2617,320068;2617,320068;2.572.469.971;2.658.729.980;2.569.989.990;2.617.320.068;2.617.320.068;210433639;;0,004019;
04/07/2017;2617,320068;2642,73999;2562,040039;2627,860107;2627,860107;2.617.320.068;2.642.739.990;2.562.040.039;2.627.860.107;2.627.860.107;232257106;;-0,005196;
05/07/2017;2627,860107;2634,840088;2581,800049;2614,23999;2614,23999;2.627.860.107;2.634.840.088;2.581.800.049;2.614.239.990;2.614.239.990;156558009;;-0,039146;
06/07/2017;2614,23999;2617,47998;2484,72998;2513,879883;2513,879883;2.614.239.990;2.617.479.980;2.484.729.980;2.513.879.883;2.513.879.883;229168229;;0,020077;
07/07/2017;2513,879883;2568,72998;2480,620117;2564,860107;2564,860107;2.513.879.883;2.568.729.980;2.480.620.117;2.564.860.107;2.564.860.107;136973389;;-0,021052;
08/07/2017;2564,860107;2576,72998;2509,649902;2511,429932;2511,429932;2.564.860.107;2.576.729.980;2.509.649.902;2.511.429.932;2.511.429.932;99506518;;-0,068985;
09/07/2017;2511,429932;2530,340088;2271,790039;2344,02002;2344,02002;2.511.429.932;2.530.340.088;2.271.790.039;2.344.020.020;2.344.020.020;297270301;;-0,008453;
10/07/2017;2344,02002;2412,75;2265,47998;2324,290039;2324,290039;2.344.020.020;2.412.750.000;2.265.479.980;2.324.290.039;2.324.290.039;341998621;;0,033341;
11/07/2017;2324,290039;2424,820068;2262,080078;2403,090088;2403,090088;2.324.290.039;2.424.820.068;2.262.080.078;2.403.090.088;2.403.090.088;257095280;;-0,01706;
12/07/2017;2403,090088;2436,659912;2334,959961;2362,439941;2362,439941;2.403.090.088;2.436.659.912;2.334.959.961;2.362.439.941;2.362.439.941;208630220;;-0,055825;
13/07/2017;2362,439941;2370,530029;2165,360107;2234,169922;2234,169922;2.362.439.941;2.370.530.029;2.165.360.107;2.234.169.922;2.234.169.922;257704533;;-0,123261;
14/07/2017;2234,169922;2237,129883;1974,030029;1975,079956;1975,079956;2.234.169.922;2.237.129.883;1.974.030.029;1.975.079.956;1.975.079.956;320719096;;-0,031367;
15/07/2017;1975,079956;2044,410034;1808,98999;1914,089966;1914,089966;1.975.079.956;2.044.410.034;1.808.989.990;1.914.089.966;1.914.089.966;364287861;;0,154278;
16/07/2017;1914,089966;2233,830078;1913,790039;2233,389893;2233,389893;1.914.089.966;2.233.830.078;1.913.790.039;2.233.389.893;2.233.389.893;368366495;;0,038146;
17/07/2017;2233,389893;2400,73999;2164,590088;2320,22998;2320,22998;2.233.389.893;2.400.739.990;2.164.590.088;2.320.229.980;2.320.229.980;465220151;;-0,01636;
18/07/2017;2320,22998;2412,379883;2243,129883;2282,580078;2282,580078;2.320.229.980;2.412.379.883;2.243.129.883;2.282.580.078;2.282.580.078;357639189;;0,227618;
19/07/2017;2282,580078;2932,810059;2282,110107;2866,02002;2866,02002;2.282.580.078;2.932.810.059;2.282.110.107;2.866.020.020;2.866.020.020;807416890;;-0,068945;
20/07/2017;2866,02002;2873,959961;2622,540039;2675,080078;2675,080078;2.866.020.020;2.873.959.961;2.622.540.039;2.675.080.078;2.675.080.078;529154789;;0,058602;
21/07/2017;2675,080078;2876,709961;2658,590088;2836,530029;2836,530029;2.675.080.078;2.876.709.961;2.658.590.088;2.836.530.029;2.836.530.029;341992860;;-0,02858;
22/07/2017;2836,530029;2856,669922;2675,649902;2756,610107;2756,610107;2.836.530.029;2.856.669.922;2.675.649.902;2.756.610.107;2.756.610.107;299869260;;0,002467;
23/07/2017;2756,610107;2798,889893;2715,689941;2763,419922;2763,419922;2.756.610.107;2.798.889.893;2.715.689.941;2.763.419.922;2.763.419.922;229047365;;-0,06768;
24/07/2017;2763,419922;2779,080078;2472,620117;2582,580078;2582,580078;2.763.419.922;2.779.080.078;2.472.620.117;2.582.580.078;2.582.580.078;534765380;;-0,00909;
25/07/2017;2582,580078;2631,72998;2441,540039;2559,209961;2559,209961;2.582.580.078;2.631.729.980;2.441.540.039;2.559.209.961;2.559.209.961;340465234;;0,050541;
26/07/2017;2559,209961;2712,919922;2547,73999;2691,879883;2691,879883;2.559.209.961;2.712.919.922;2.547.739.990;2.691.879.883;2.691.879.883;269880857;;0,041787;
27/07/2017;2691,879883;2843,780029;2683,590088;2806,75;2806,75;2.691.879.883;2.843.780.029;2.683.590.088;2.806.750.000;2.806.750.000;383479795;;-0,026444;
28/07/2017;2806,75;2812,129883;2699,419922;2733,5;2733,5;2.806.750.000;2.812.129.883;2.699.419.922;2.733.500.000;2.733.500.000;230818894;;0,011997;
29/07/2017;2733,5;2773,060059;2621,679932;2766,48999;2766,48999;2.733.500.000;2.773.060.059;2.621.679.932;2.766.489.990;2.766.489.990;222933516;;0,041346;
30/07/2017;2766,48999;2916,300049;2723,050049;2883,27002;2883,27002;2.766.489.990;2.916.300.049;2.723.050.049;2.883.270.020;2.883.270.020;254836601;;-0,048419;
31/07/2017;2883,27002;2946,02002;2659,620117;2746,98999;2746,98999;2.883.270.020;2.946.020.020;2.659.620.117;2.746.989.990;2.746.989.990;341216428;;-0,009679;
01/08/2017;2746,98999;2773,800049;2668,870117;2720,530029;2720,530029;2.746.989.990;2.773.800.049;2.668.870.117;2.720.530.029;2.720.530.029;222534344;;0,032354;
02/08/2017;2720,530029;2822,879883;2717,620117;2809,98999;2809,98999;2.720.530.029;2.822.879.883;2.717.620.117;2.809.989.990;2.809.989.990;188517085;;0,024085;
03/08/2017;2809,98999;2892,669922;2779,51001;2878,48999;2878,48999;2.809.989.990;2.892.669.922;2.779.510.010;2.878.489.990;2.878.489.990;195800289;;0,12532;
04/08/2017;2878,48999;3344,01001;2875,909912;3262,800049;3262,800049;2.878.489.990;3.344.010.010;2.875.909.912;3.262.800.049;3.262.800.049;503737620;;-0,009475;
05/08/2017;3262,800049;3295,070068;3166,52002;3232,030029;3232,030029;3.262.800.049;3.295.070.068;3.166.520.020;3.232.030.029;3.232.030.029;196484496;;0,051227;
06/08/2017;3232,030029;3425,129883;3198,51001;3401,909912;3401,909912;3.232.030.029;3.425.129.883;3.198.510.010;3.401.909.912;3.401.909.912;294021645;;0,008042;
07/08/2017;3401,909912;3494,870117;3357,149902;3429,379883;3429,379883;3.401.909.912;3.494.870.117;3.357.149.902;3.429.379.883;3.429.379.883;366169429;;-0,02378;
08/08/2017;3429,379883;3437,149902;3251,030029;3348,790039;3348,790039;3.429.379.883;3.437.149.902;3.251.030.029;3.348.790.039;3.348.790.039;324058681;;0,022698;
09/08/2017;3348,790039;3453,840088;3322,919922;3425,669922;3425,669922;3.348.790.039;3.453.840.088;3.322.919.922;3.425.669.922;3.425.669.922;242024460;;0,064627;
10/08/2017;3425,669922;3706,47998;3409,790039;3654,370117;3654,370117;3.425.669.922;3.706.479.980;3.409.790.039;3.654.370.117;3.654.370.117;345135492;;0,057749;
11/08/2017;3654,370117;3967,26001;3611,360107;3871,620117;3871,620117;3.654.370.117;3.967.260.010;3.611.360.107;3.871.620.117;3.871.620.117;469532325;;0,04815;
12/08/2017;3871,620117;4189,419922;3847,310059;4062,600098;4062,600098;3.871.620.117;4.189.419.922;3.847.310.059;4.062.600.098;4.062.600.098;638917500;;0,063268;
13/08/2017;4062,600098;4336,709961;3978,949951;4327,939941;4327,939941;4.062.600.098;4.336.709.961;3.978.949.951;4.327.939.941;4.327.939.941;540927757;;-0,039178;
14/08/2017;4327,939941;4436,47998;3837,129883;4161,660156;4161,660156;4.327.939.941;4.436.479.980;3.837.129.883;4.161.660.156;4.161.660.156;872840682;;0,052823;
15/08/2017;4161,660156;4398,060059;3938,620117;4387,399902;4387,399902;4.161.660.156;4.398.060.059;3.938.620.117;4.387.399.902;4.387.399.902;472960334;;-0,025036;
16/08/2017;4387,399902;4487,5;4194,100098;4278,919922;4278,919922;4.387.399.902;4.487.500.000;4.194.100.098;4.278.919.922;4.278.919.922;554232802;;-0,041405;
17/08/2017;4278,919922;4362,72998;3978,280029;4105,370117;4105,370117;4.278.919.922;4.362.729.980;3.978.280.029;4.105.370.117;4.105.370.117;603898315;;0,010921;
18/08/2017;4105,370117;4189,680176;3957,459961;4150,450195;4150,450195;4.105.370.117;4.189.680.176;3.957.459.961;4.150.450.195;4.150.450.195;462723151;;-0,02041;
19/08/2017;4150,450195;4182,290039;4034,399902;4066,600098;4066,600098;4.150.450.195;4.182.290.039;4.034.399.902;4.066.600.098;4.066.600.098;288193446;;-0,015239;
20/08/2017;4066,600098;4097,25;3966,929932;4005,100098;4005,100098;4.066.600.098;4.097.250.000;3.966.929.932;4.005.100.098;4.005.100.098;365174045;;0,020903;
21/08/2017;4005,100098;4142,680176;3612,209961;4089,699951;4089,699951;4.005.100.098;4.142.680.176;3.612.209.961;4.089.699.951;4.089.699.951;659657838;;0,012487;
22/08/2017;4089,699951;4255,620117;4070,48999;4141,089844;4141,089844;4.089.699.951;4.255.620.117;4.070.489.990;4.141.089.844;4.141.089.844;402340258;;0,041914;
23/08/2017;4141,089844;4364,109863;4111,709961;4318,350098;4318,350098;4.141.089.844;4.364.109.863;4.111.709.961;4.318.350.098;4.318.350.098;305373477;;0,01061;
24/08/2017;4318,350098;4461,709961;4292,629883;4364,410156;4364,410156;4.318.350.098;4.461.709.961;4.292.629.883;4.364.410.156;4.364.410.156;362283252;;-0,002779;
25/08/2017;4364,410156;4379,279785;4263,279785;4352,299805;4352,299805;4.364.410.156;4.379.279.785;4.263.279.785;4.352.299.805;4.352.299.805;199403922;;-0,001506;
26/08/2017;4352,299805;4408,180176;4321,120117;4345,75;4345,75;4.352.299.805;4.408.180.176;4.321.120.117;4.345.750.000;4.345.750.000;185180843;;0,010201;
27/08/2017;4345,75;4403,129883;4195,22998;4390,310059;4390,310059;4.345.750.000;4.403.129.883;4.195.229.980;4.390.310.059;4.390.310.059;325285703;;0,046072;
28/08/2017;4390,310059;4647,830078;4350,220215;4597,310059;4597,310059;4.390.310.059;4.647.830.078;4.350.220.215;4.597.310.059;4.597.310.059;455467850;;-0,003113;
29/08/2017;4597,310059;4644,060059;4491,790039;4583,02002;4583,02002;4.597.310.059;4.644.060.059;4.491.790.039;4.583.020.020;4.583.020.020;313466398;;0,032647;
30/08/2017;4583,02002;4765,069824;4580,129883;4735,109863;4735,109863;4.583.020.020;4.765.069.824;4.580.129.883;4.735.109.863;4.735.109.863;338981145;;0,03868;
31/08/2017;4735,109863;4925,22998;4690,169922;4921,850098;4921,850098;4.735.109.863;4.925.229.980;4.690.169.922;4.921.850.098;4.921.850.098;491140364;;-0,07334;
01/09/2017;4921,850098;4976,52002;4448,640137;4573,799805;4573,799805;4.921.850.098;4.976.520.020;4.448.640.137;4.573.799.805;4.573.799.805;747713818;;0,008517;
02/09/2017;4573,799805;4719,779785;4397,740234;4612,919922;4612,919922;4.573.799.805;4.719.779.785;4.397.740.234;4.612.919.922;4.612.919.922;470135795;;-0,077845;
03/09/2017;4612,919922;4621,009766;4098,580078;4267,450195;4267,450195;4.612.919.922;4.621.009.766;4.098.580.078;4.267.450.195;4.267.450.195;737216060;;0,03265;
04/09/2017;4267,450195;4496,669922;4004,620117;4409,080078;4409,080078;4.267.450.195;4.496.669.922;4.004.620.117;4.409.080.078;4.409.080.078;673846827;;0,046449;
05/09/2017;4409,080078;4660,040039;4401,529785;4618,709961;4618,709961;4.409.080.078;4.660.040.039;4.401.529.785;4.618.709.961;4.618.709.961;504717245;;0,00365;
06/09/2017;4618,709961;4690,549805;4493,200195;4635,600098;4635,600098;4.618.709.961;4.690.549.805;4.493.200.195;4.635.600.098;4.635.600.098;324939872;;-0,069018;
07/09/2017;4635,600098;4699,589844;4130,879883;4326,450195;4326,450195;4.635.600.098;4.699.589.844;4.130.879.883;4.326.450.195;4.326.450.195;786819863;;0,002004;
08/09/2017;4326,450195;4402,149902;4185,330078;4335,129883;4335,129883;4.326.450.195;4.402.149.902;4.185.330.078;4.335.129.883;4.335.129.883;332195251;;-0,0208;
09/09/2017;4335,129883;4338,080078;4032,149902;4245,890137;4245,890137;4.335.129.883;4.338.080.078;4.032.149.902;4.245.890.137;4.245.890.137;451244396;;-0,006614;
10/09/2017;4245,890137;4364,419922;4134,620117;4217,899902;4217,899902;4.245.890.137;4.364.419.922;4.134.620.117;4.217.899.902;4.217.899.902;375254125;;-0,014082;
11/09/2017;4217,899902;4387,759766;4074,969971;4158,919922;4158,919922;4.217.899.902;4.387.759.766;4.074.969.971;4.158.919.922;4.158.919.922;453402207;;-0,071926;
12/09/2017;4158,919922;4174,580078;3752,01001;3870,290039;3870,290039;4.158.919.922;4.174.580.078;3.752.010.010;3.870.290.039;3.870.290.039;728385231;;-0,176806;
13/09/2017;3870,290039;3930,689941;3218,97998;3243,080078;3243,080078;3.870.290.039;3.930.689.941;3.218.979.980;3.243.080.078;3.243.080.078;1118258889;;0,135521;
14/09/2017;3243,080078;3824,429932;2979,879883;3713,76001;3713,76001;3.243.080.078;3.824.429.932;2.979.879.883;3.713.760.010;3.713.760.010;1519153953;;-0,004004;
15/09/2017;3713,76001;3893,669922;3551,830078;3698,919922;3698,919922;3.713.760.010;3.893.669.922;3.551.830.078;3.698.919.922;3.698.919.922;627559216;;-0,00252;
16/09/2017;3698,919922;3796,560059;3485,830078;3689,610107;3689,610107;3.698.919.922;3.796.560.059;3.485.830.078;3.689.610.107;3.689.610.107;351250484;;0,105534;
17/09/2017;3689,610107;4122,75;3689;4100,279785;4100,279785;3.689.610.107;4.122.750.000;3.689.000.000;4.100.279.785;4.100.279.785;586938661;;-0,04804;
18/09/2017;4100,279785;4120,709961;3852,219971;3907,959961;3907,959961;4.100.279.785;4.120.709.961;3.852.219.971;3.907.959.961;3.907.959.961;488897829;;-0,006624;
19/09/2017;3907,959961;4053,040039;3846,76001;3882,159912;3882,159912;3.907.959.961;4.053.040.039;3.846.760.010;3.882.159.912;3.882.159.912;342438072;;-0,070672;
20/09/2017;3882,159912;3912,790039;3576,540039;3617,27002;3617,27002;3.882.159.912;3.912.790.039;3.576.540.039;3.617.270.020;3.617.270.020;543570164;;-0,004555;
21/09/2017;3617,27002;3753,51001;3505,810059;3600,830078;3600,830078;3.617.270.020;3.753.510.010;3.505.810.059;3.600.830.078;3.600.830.078;414612501;;0,050679;
22/09/2017;3600,830078;3813,389893;3563,179932;3788,02002;3788,02002;3.600.830.078;3.813.389.893;3.563.179.932;3.788.020.020;3.788.020.020;253370774;;-0,032328;
23/09/2017;3788,02002;3790,889893;3633,879883;3667,52002;3667,52002;3.788.020.020;3.790.889.893;3.633.879.883;3.667.520.020;3.667.520.020;183852135;;0,069844;
24/09/2017;3667,52002;3971,5;3665,669922;3932,830078;3932,830078;3.667.520.020;3.971.500.000;3.665.669.922;3.932.830.078;3.932.830.078;386674961;;-0,010256;
25/09/2017;3932,830078;3982,310059;3858,75;3892,699951;3892,699951;3.932.830.078;3.982.310.059;3.858.750.000;3.892.699.951;3.892.699.951;248481868;;0,078882;
26/09/2017;3892,699951;4232,350098;3882,080078;4212,200195;4212,200195;3.892.699.951;4.232.350.098;3.882.080.078;4.212.200.195;4.212.200.195;480358673;;-0,003937;
27/09/2017;4212,200195;4274,640137;4112,879883;4195,649902;4195,649902;4.212.200.195;4.274.640.137;4.112.879.883;4.195.649.902;4.195.649.902;386909537;;-0,005463;
28/09/2017;4195,649902;4237,509766;4030,370117;4172,790039;4172,790039;4.195.649.902;4.237.509.766;4.030.370.117;4.172.790.039;4.172.790.039;404599756;;0,044029;
29/09/2017;4172,790039;4383,27002;4164,25;4360,620117;4360,620117;4.172.790.039;4.383.270.020;4.164.250.000;4.360.620.117;4.360.620.117;290796939;;0,009692;
30/09/2017;4360,620117;4412,620117;4258,319824;4403,089844;4403,089844;4.360.620.117;4.412.620.117;4.258.319.824;4.403.089.844;4.403.089.844;262485153;;-0,000402;
01/10/2017;4403,089844;4477,379883;4364,669922;4401,319824;4401,319824;4.403.089.844;4.477.379.883;4.364.669.922;4.401.319.824;4.401.319.824;314621927;;-0,019997;
02/10/2017;4401,319824;4435,990234;4230,72998;4314,180176;4314,180176;4.401.319.824;4.435.990.234;4.230.729.980;4.314.180.176;4.314.180.176;353046057;;-0,02239;
03/10/2017;4314,180176;4355,290039;4183,569824;4218,660156;4218,660156;4.314.180.176;4.355.290.039;4.183.569.824;4.218.660.156;4.218.660.156;272424730;;0,024071;
04/10/2017;4218,660156;4365,759766;4143,350098;4321,439941;4321,439941;4.218.660.156;4.365.759.766;4.143.350.098;4.321.439.941;4.321.439.941;271914958;;0,011618;
05/10/2017;4321,439941;4422,149902;4296,930176;4371,939941;4371,939941;4.321.439.941;4.422.149.902;4.296.930.176;4.371.939.941;4.371.939.941;269878225;;0,014503;
06/10/2017;4371,939941;4472,919922;4319,47998;4435,810059;4435,810059;4.371.939.941;4.472.919.922;4.319.479.980;4.435.810.059;4.435.810.059;176332039;;0,038886;
07/10/2017;4435,810059;4622,870117;4419,359863;4611,700195;4611,700195;4.435.810.059;4.622.870.117;4.419.359.863;4.611.700.195;4.611.700.195;323063950;;0,035319;
08/10/2017;4611,700195;4875,379883;4556,149902;4777,490234;4777,490234;4.611.700.195;4.875.379.883;4.556.149.902;4.777.490.234;4.777.490.234;518586828;;-0,002962;
09/10/2017;4777,490234;4930;4722,810059;4763,359863;4763,359863;4.777.490.234;4.930.000.000;4.722.810.059;4.763.359.863;4.763.359.863;475717720;;0,012692;
10/10/2017;4763,359863;4874,890137;4718,600098;4824,200195;4824,200195;4.763.359.863;4.874.890.137;4.718.600.098;4.824.200.195;4.824.200.195;338533507;;0,118777;
